district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Железнодорожный,Корд оптика — работает (10:00-22:00),4,osm_active,53.1909850192803,50.13694817726275,POSITIVE,1.0,1.0
Железнодорожный,Re:Premium — работает (Mo-Su 10:00-22:00),4,osm_active,53.19377445244506,50.13408539449588,POSITIVE,1.0,1.0
Железнодорожный,Richard English — работает (Mo-Su 09:00-21:00),4,osm_active,53.19004678691379,50.13590449225409,POSITIVE,1.0,1.0
Железнодорожный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.187474736460345,50.1372570354585,POSITIVE,1.0,1.0
Железнодорожный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.1895559540639,50.1396008566182,POSITIVE,1.0,1.0
Железнодорожный,Находка — работает (Mo-Su 08:00-21:00),4,osm_active,53.18888280784249,50.13702994890659,POSITIVE,1.0,1.0
Железнодорожный,Роснефть — работает (24/7),4,osm_active,53.19855075479301,50.13440663219994,POSITIVE,1.0,1.0
Железнодорожный,Вита Экспресс — работает (Mo-Su 09:00-20:00),4,osm_active,53.189922222719254,50.13424775944999,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.1891920833482,50.13278803114585,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.19180896754824,50.13732434497959,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.18748830010673,50.13465292669444,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.19397374589975,50.13578367532241,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.18854391637368,50.13382942827982,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.185739862727274,50.13584771076075,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.19201072679336,50.13549123205282,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 10:00-21:00),4,osm_active,53.18944626445357,50.13264294354712,POSITIVE,1.0,1.0
Железнодорожный,М.Видео — работает (Mo-Su 10:00-22:00),4,osm_active,53.184940320041896,50.13213434681408,POSITIVE,1.0,1.0
Железнодорожный,Фармленд — работает (24/7),4,osm_active,53.19081986727328,50.13412409644263,POSITIVE,1.0,1.0
Железнодорожный,Фармленд — работает (Mo-Su 08:00-21:00),4,osm_active,53.18636474392777,50.13577724092462,POSITIVE,1.0,1.0
Железнодорожный,Студия косметолога-эстетиста — работает (Mo-Su 10:00-19:00),4,osm_active,53.18806571545847,50.135477650131975,POSITIVE,1.0,1.0
Железнодорожный,Шашлык у Армена — работает (Mo-Su 11:00-23:00),4,osm_active,53.18607745935629,50.13256147927035,POSITIVE,1.0,1.0
Железнодорожный,R.S_Customs — работает (Mo-Fr 10:00-20:00; Sa-Su 11:00-19:00),4,osm_active,53.189311691510035,50.13474059009841,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.184251247747646,50.134826359523984,POSITIVE,1.0,1.0
Железнодорожный,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.18816011559809,50.1328329768649,POSITIVE,1.0,1.0
Железнодорожный,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,53.19074229697361,50.13617885347311,POSITIVE,1.0,1.0
Железнодорожный,Авито — работает (Mo-Su 09:00-20:00),4,osm_active,53.19038432972218,50.1348074379707,POSITIVE,1.0,1.0
Железнодорожный,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,53.187137298326455,50.12978648562273,POSITIVE,1.0,1.0
Железнодорожный,Самарский областной учебный комбинат — работает (24/7),4,osm_active,53.19162064829295,50.13363057718455,POSITIVE,1.0,1.0
Железнодорожный,Самарский областной учебный комбинат — работает (Fr 11:00-17:00; Mo-Th 11:00-19:00),4,osm_active,53.184193019609985,50.139469289662586,POSITIVE,1.0,1.0
Железнодорожный,Sela — доступен,5,osm_access,53.19514613996771,50.132839892481975,POSITIVE,1.0,1.0
Железнодорожный,Zarina — доступен,5,osm_access,53.189738159231794,50.14505145009182,POSITIVE,1.0,1.0
Железнодорожный,Lime — доступен,5,osm_access,53.18663008044388,50.13538342023454,POSITIVE,1.0,1.0
Железнодорожный,Подружка — доступен,5,osm_access,53.18900950688295,50.13760835660417,POSITIVE,1.0,1.0
Железнодорожный,Familia — работает (10:00-22:00),4,osm_active,53.18865396039111,50.13438459302686,POSITIVE,1.0,1.0
Железнодорожный,Forever — работает (10:00-22:00),4,osm_active,53.19151136180053,50.13675577141787,POSITIVE,1.0,1.0
Железнодорожный,Forever — доступен,5,osm_access,53.190399725606994,50.13116549120934,POSITIVE,1.0,1.0
Железнодорожный,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,53.18889441171251,50.13123562555673,POSITIVE,1.0,1.0
Железнодорожный,Sunlight — работает (Mo-Su 10:00-22:00),4,osm_active,53.18719717849745,50.13818201859206,POSITIVE,1.0,1.0
Железнодорожный,"Энергия красоты — работает (Mo-Fr 10:00-13:00,13:30-19:00; Sa,Su 10:00-13:00,13:30-17:00)",4,osm_active,53.19138679393722,50.137513169039934,POSITIVE,1.0,1.0
Железнодорожный,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,53.186259245637615,50.13667482479422,POSITIVE,1.0,1.0
Железнодорожный,Когито — работает (Mo-Sa 09:00-20:00),4,osm_active,53.19058007381111,50.1300583385087,POSITIVE,1.0,1.0
Железнодорожный,Автоокей — работает (24/7),4,osm_active,53.19086543957117,50.134767818288374,POSITIVE,1.0,1.0
Железнодорожный,Башнефть — работает (24/7),4,osm_active,53.1926761514524,50.14129797993173,POSITIVE,1.0,1.0
Железнодорожный,Mark Formelle — работает (Mo-Su 10:00-22:00),4,osm_active,53.188393658876095,50.137520291312335,POSITIVE,1.0,1.0
Железнодорожный,Mark Formelle — доступен,5,osm_access,53.189966229595385,50.132892538907186,POSITIVE,1.0,1.0
Железнодорожный,"Керри — работает (Mo-Th,Su 11:00-24:00; Fr-Sa 11:00-02:00)",4,osm_active,53.191852325822865,50.1374740613741,POSITIVE,1.0,1.0
Железнодорожный,Супчик — работает (Mo-Fr 09:00-17:00),4,osm_active,53.19615453974134,50.13324209387126,POSITIVE,1.0,1.0
Железнодорожный,KIA JAC — работает (Mo-Su 08:00-20:00),4,osm_active,53.18828762946803,50.13738235506456,POSITIVE,1.0,1.0
Железнодорожный,Гэмбл — работает (Mo-Fr 08:00-20:00; Sa-Su 08:00-18:00),4,osm_active,53.18800513185059,50.13632874341702,POSITIVE,1.0,1.0
Железнодорожный,Сбербанк — работает (Mo-Fr 09:00-19:00; Sa 09:00-15:00),4,osm_active,53.186551453864126,50.13679619015689,POSITIVE,1.0,1.0
Железнодорожный,Пятёрочка — работает (08:00-23:00),4,osm_active,53.19307018549771,50.137414839039664,POSITIVE,1.0,1.0
Железнодорожный,Аптека 63+ — работает (Mo-Su 07:00-23:45),4,osm_active,53.18977913675521,50.132874088534216,POSITIVE,1.0,1.0
Железнодорожный,"Самарская областная клиническая стоматологическая поликлиника — работает (Mo-Fr 09:00-20:00, Sa-Su 08:00-16:00)",4,osm_active,53.195265303854534,50.13532830508359,POSITIVE,1.0,1.0
Железнодорожный,Автоокей — работает (24/7),4,osm_active,53.188434253267715,50.13646370781068,POSITIVE,1.0,1.0
Железнодорожный,Pro sto avto — работает (Mo-Su 09:00-20:00),4,osm_active,53.18855314173201,50.13525397603113,POSITIVE,1.0,1.0
Железнодорожный,Самарская школа ультразвука — работает (Mo-Fr 08:30-20:00; Sa 08:30-16:00; Su 08:30-14:00),4,osm_active,53.19433221554861,50.13300161197651,POSITIVE,1.0,1.0
Железнодорожный,Sky Lake — работает (Mo-Fr 10:00-19:00; Jun 01-30 09:00-19:00; Jul 01-Aug 31 09:00-21:00),4,osm_active,53.185398707176006,50.138056747054186,POSITIVE,1.0,1.0
Железнодорожный,Haier — работает (Mo-Su 10:00-22:00),4,osm_active,53.19131054818088,50.133771697231616,POSITIVE,1.0,1.0
Железнодорожный,Автомотоклуб — работает (Mo-Fr 09:00-19:00),4,osm_active,53.18734893592893,50.138282446330585,POSITIVE,1.0,1.0
Железнодорожный,Водоробот — работает (24/7),4,osm_active,53.185872894240376,50.13818328021459,POSITIVE,1.0,1.0
Железнодорожный,Print Place — работает (Mo-Su 09:00-21:00),4,osm_active,53.19375902123818,50.13846808834713,POSITIVE,1.0,1.0
Железнодорожный,Wildberries — работает (Mo-Su 09:00-21:00),4,osm_active,53.189470736267126,50.1353348879926,POSITIVE,1.0,1.0
Железнодорожный,Яндекс Маркет — работает (Mo-Su 09:00-21:00),4,osm_active,53.18743509049853,50.13531652932914,POSITIVE,1.0,1.0
Железнодорожный,Бишон — работает (Mo-Fr 10:00-19:00),4,osm_active,53.18663669763249,50.134927059022615,POSITIVE,1.0,1.0
Железнодорожный,Fix Price — работает (Mo-Su 09:00-20:00),4,osm_active,53.18924612920269,50.13215547420289,POSITIVE,1.0,1.0
Железнодорожный,Хлебница — работает (Mo-Su 07:00-21:00),4,osm_active,53.18682084547813,50.13690778339531,POSITIVE,1.0,1.0
Железнодорожный,Шавермастоп — работает (Mo-Su 11:00-23:00),4,osm_active,53.18576263294645,50.141056530265594,POSITIVE,1.0,1.0
Железнодорожный,Фабрика Качества — работает (Mo-Su 09:00-21:00),4,osm_active,53.19180064383857,50.13045109464485,POSITIVE,1.0,1.0
Железнодорожный,Зоотовары — работает (Mo-Su 08:00-20:00),4,osm_active,53.18875232217464,50.13554941450286,POSITIVE,1.0,1.0
Железнодорожный,У Палыча — работает (Mo-Su 09:00-21:00),4,osm_active,53.18595354827389,50.13680103837618,POSITIVE,1.0,1.0
Железнодорожный,Перекресток — работает (Mo-Su 08:00-00:00),4,osm_active,53.18506512019022,50.13716665317638,POSITIVE,1.0,1.0
Железнодорожный,Top — работает (Mo-Su 09:00-19:00),4,osm_active,53.18857015982445,50.13387330919435,POSITIVE,1.0,1.0
Железнодорожный,Инвитро — работает (Mo-Fr 07:00-19:00; Sa-Su 08:00-15:00),4,osm_active,53.19263477415917,50.139129577837096,POSITIVE,1.0,1.0
Железнодорожный,Tile & more — работает (Mo-Fr 10:00-19:00; Sa 10:00-17:00),4,osm_active,53.18710436559596,50.13738016899831,POSITIVE,1.0,1.0
Железнодорожный,Апрель — недоступен,2,osm_access,53.194700954735254,50.13276618406809,NEGATIVE,0.0,0.0
Железнодорожный,Самара 443030 — работает (Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 09:00-14:00),4,osm_active,53.19043416007017,50.134483961213576,POSITIVE,1.0,1.0
Железнодорожный,Есть Детская библиотека №25 (library),4,osm_positive,53.188797496252256,50.13957715172466,NEUTRAL,0.5,0.5
Железнодорожный,Самарский Губернский рынок — работает (Mo 07:00-16:00;Tu-Su 07:00-21:00),4,osm_active,53.18484889951741,50.13213204717998,POSITIVE,1.0,1.0
Железнодорожный,Автостоянка на Киевской — работает (24/7),4,osm_active,53.192751611203775,50.139242450827446,POSITIVE,1.0,1.0
Железнодорожный,"Есть Театр ""Мастерская"" (theatre)",4,osm_positive,53.18826433137646,50.13448275159012,NEUTRAL,0.5,0.5
Железнодорожный,Канд — работает (Mo-Su 10:00-23:00),4,osm_active,53.18966941605212,50.131139012369665,POSITIVE,1.0,1.0
Железнодорожный,Общежитие №1 Самарского государственного медицинского университета — недоступен,2,osm_access,53.18917250053534,50.13924649221356,NEGATIVE,0.0,0.0
Железнодорожный,Есть Самарская площадь (theatre),4,osm_positive,53.193630768971126,50.13455599150652,NEUTRAL,0.5,0.5
Железнодорожный,Много магазинов (69),5,infra,53.18832514544055,50.13620846875971,POSITIVE,1.0,1.0
Железнодорожный,Плохой транспорт,1,infra,53.189465353470816,50.134649396645486,NEUTRAL,0.5,0.5
Железнодорожный,Парки (14),5,infra,53.18903823293336,50.13652376955322,NEUTRAL,0.5,0.5
Железнодорожный,Площадки (30),5,infra,53.18745574835947,50.13749635960381,NEUTRAL,0.5,0.5
Железнодорожный,Медицина (21),5,infra,53.19581376040333,50.13689805703029,NEUTRAL,0.5,0.5
Железнодорожный,"Школы (13), садики (17)",5,infra,53.191435827197424,50.134676263774615,NEUTRAL,0.5,0.5
Железнодорожный,Кафе (20),5,infra,53.19702885433857,50.132971059997,NEUTRAL,0.5,0.5
Железнодорожный,Развитый район,5,infra,53.19221843610107,50.13372238115,POSITIVE,1.0,1.0
Куйбышевский,Самара 443004 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00),4,osm_active,53.11180621501878,50.07544853544631,POSITIVE,1.0,1.0
Куйбышевский,Самара 443065 — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-20:00),4,osm_active,53.11369935656799,50.07928843783798,POSITIVE,1.0,1.0
Куйбышевский,Самара 443101 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00),4,osm_active,53.116280565112945,50.074486996356185,POSITIVE,1.0,1.0
Куйбышевский,Сбербанк — работает (Mo-Fr 09:00-19:00),4,osm_active,53.11620170019876,50.07266839519097,POSITIVE,1.0,1.0
Куйбышевский,Вита Экспресс — работает (Mo-Fr 08:00-22:00;Sa-Su 09:00-21:00),4,osm_active,53.11837237689276,50.0774913122239,POSITIVE,1.0,1.0
Куйбышевский,Чио Чио — работает (Mo-Su 09:00-21:00),4,osm_active,53.11670565977058,50.074966969686,POSITIVE,1.0,1.0
Куйбышевский,Пятёрочка — работает (24/7),4,osm_active,53.11553989372467,50.07404151832871,POSITIVE,1.0,1.0
Куйбышевский,Горилка — работает (Mo-Su 08:00-23:00),4,osm_active,53.11079178295613,50.0793603303788,POSITIVE,1.0,1.0
Куйбышевский,Семь+Я — работает (Mo-Fr 09:30-21:00; Sa-Su 10:00-20:30),4,osm_active,53.11983483231563,50.07656752165077,POSITIVE,1.0,1.0
Куйбышевский,Вита Экспресс — работает (Mo-Fr 08:00-21:00;Sa-Su 09:00-21:00),4,osm_active,53.11629281271424,50.0759409967252,POSITIVE,1.0,1.0
Куйбышевский,Быстроденьги — работает (Mo-Fr 09:00-20:00;Sa-Su 10:00-19:00),4,osm_active,53.11215177452052,50.07755833465152,POSITIVE,1.0,1.0
Куйбышевский,СДЭК — работает (Mo-Fr 10:00-21:00; Sa-Su 10:00-20:00),4,osm_active,53.11207328330296,50.07445678074105,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.11754358254231,50.07266194451085,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.11941686563008,50.07902305602701,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.11664758485852,50.074652294512205,POSITIVE,1.0,1.0
Куйбышевский,Инвитро — работает (Mo-Fr 06:30-19:00; Sa-Su 08:00-15:00),4,osm_active,53.11517242806122,50.07627424863592,POSITIVE,1.0,1.0
Куйбышевский,Магнит Маркет — работает (Mo-Su 10:00-20:00),4,osm_active,53.11709067448545,50.08269184525747,POSITIVE,1.0,1.0
Куйбышевский,Барбер Штаб — работает (Mo-Su 10:00-21:00),4,osm_active,53.11360356298061,50.07271652201629,POSITIVE,1.0,1.0
Куйбышевский,Вита Экспресс — работает (Mo-Su 09:00-21:00),4,osm_active,53.12020662671526,50.08041062858738,POSITIVE,1.0,1.0
Куйбышевский,Фасоль — работает (Mo-Su 08:00-22:00),4,osm_active,53.1159885743017,50.07439653703353,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.11873451846436,50.07380610073053,POSITIVE,1.0,1.0
Куйбышевский,Автошкола Drive — работает (Mo-Fr 09:00-18:00),4,osm_active,53.11926835535655,50.08092901607994,POSITIVE,1.0,1.0
Куйбышевский,Топосфера — работает (Mo-Fr 09:00-18:00; Sa-Su 10:30-16:30),4,osm_active,53.12026355456287,50.07832372313435,POSITIVE,1.0,1.0
Куйбышевский,Втор-Групп — работает (24/7),4,osm_active,53.116967671040314,50.07341156486225,POSITIVE,1.0,1.0
Куйбышевский,iSushiClub — работает (Mo-Su 10:00-22:00),4,osm_active,53.1146338317125,50.07838122285374,POSITIVE,1.0,1.0
Куйбышевский,ДОСААФ — работает (Mo-Fr 08:00-17:00),4,osm_active,53.113684169720486,50.07498279759039,POSITIVE,1.0,1.0
Куйбышевский,Ит-ресурс — работает (Mo-Su 08:00-20:00),4,osm_active,53.1191265362205,50.07237776928995,POSITIVE,1.0,1.0
Куйбышевский,Purina — работает (Mo-Fr 09:00-18:00; Sa 09:00-13:00),4,osm_active,53.11701153941199,50.07506361851352,POSITIVE,1.0,1.0
Куйбышевский,Цветочная фея — работает (Mo-Su 08:00-21:00),4,osm_active,53.121958815642934,50.068908791050035,POSITIVE,1.0,1.0
Куйбышевский,"Котофей — работает (Mo,We,Fr 10:00-19:00; Sa-Su 10:00-16:00)",4,osm_active,53.11659853527371,50.075545533715456,POSITIVE,1.0,1.0
Куйбышевский,Аккумуляторный центр — работает (Mo-Fr 09:00-19:00; Sa 10:00-18:00),4,osm_active,53.11741237952137,50.070959258242816,POSITIVE,1.0,1.0
Куйбышевский,Продсклад Победа — работает (Mo-Su 08:00-20:00),4,osm_active,53.11427228334158,50.07523935995861,POSITIVE,1.0,1.0
Куйбышевский,Мебельный на 116 км — работает (Mo-Fr 10:00-19:00; Sa-Su 10:00-18:00),4,osm_active,53.116606742062416,50.07721333236104,POSITIVE,1.0,1.0
Куйбышевский,Пятёрочка — работает (08:00-23:00),4,osm_active,53.11988773585745,50.075991789160554,POSITIVE,1.0,1.0
Куйбышевский,Пятёрочка — работает (08:00-23:00),4,osm_active,53.12270687286405,50.08090055767023,POSITIVE,1.0,1.0
Куйбышевский,Пятёрочка — работает (08:00-23:00),4,osm_active,53.11772027996732,50.07792446966751,POSITIVE,1.0,1.0
Куйбышевский,Пятёрочка — работает (08:00-23:00),4,osm_active,53.11820565393421,50.07861414458275,POSITIVE,1.0,1.0
Куйбышевский,Пятёрочка — работает (08:00-23:00),4,osm_active,53.111262053031986,50.076738017571785,POSITIVE,1.0,1.0
Куйбышевский,Автоспецволга — работает (Mo-Fr 08:00-17:00),4,osm_active,53.11924553314861,50.07366720803506,POSITIVE,1.0,1.0
Куйбышевский,Cupslocker — работает (Mo-Su 07:00-20:00),4,osm_active,53.117673327800155,50.075336338002224,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.12237382436134,50.07881253462582,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.11971439109264,50.079776017990056,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.1125668957431,50.07415877321609,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.11827715755077,50.0748776154176,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.115621160486874,50.07774717990192,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.11760007877094,50.07913585924028,POSITIVE,1.0,1.0
Куйбышевский,Вита — работает (Mo-Su 10:00-20:00),4,osm_active,53.11732418973224,50.074641901916905,POSITIVE,1.0,1.0
Куйбышевский,Ремонт ПК 116 — работает (Mo-Su 12:00-21:00),4,osm_active,53.12085347912879,50.07673601893445,POSITIVE,1.0,1.0
Куйбышевский,Клиника доктора Крутова — работает (Mo-Sa 08:00-20:00; Su 09:00-15:00),4,osm_active,53.115231365752486,50.08236285747596,POSITIVE,1.0,1.0
Куйбышевский,ВитаХим — работает (Mo-Fr 09:00-17:00),4,osm_active,53.1255134686567,50.075107018094066,POSITIVE,1.0,1.0
Куйбышевский,СДЭК — работает (Mo-Fr 09:00-21:00; Sa-Su 10:00-18:00),4,osm_active,53.11288376283907,50.074593693959535,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.11716692440478,50.07890218899897,POSITIVE,1.0,1.0
Куйбышевский,Вита Экспресс — работает (Mo-Fr 08:00-21:00; Sa-Su 09:00-20:00),4,osm_active,53.118750770605,50.075377773725506,POSITIVE,1.0,1.0
Куйбышевский,Любимое мясо — работает (Mo-Su 08:00-19:00),4,osm_active,53.124478225508504,50.076737255581975,POSITIVE,1.0,1.0
Куйбышевский,У Татьяны — работает (Mo-Sa 09:00-19:00),4,osm_active,53.11258014653994,50.080390157454886,POSITIVE,1.0,1.0
Куйбышевский,Бетон-ресурс — работает (Mo-Su 07:00-20:00),4,osm_active,53.12009420656441,50.08048965692556,POSITIVE,1.0,1.0
Куйбышевский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.119580046762145,50.0718041910386,POSITIVE,1.0,1.0
Куйбышевский,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,53.11324374205164,50.0762345046497,POSITIVE,1.0,1.0
Куйбышевский,Фармленд — работает (Mo-Fr 08:00-21:00; Sa-Su 09:00-20:00),4,osm_active,53.116702742045895,50.07997750631392,POSITIVE,1.0,1.0
Куйбышевский,Фармленд — работает (Mo-Su 08:00-21:00),4,osm_active,53.1121956786217,50.07842912744895,POSITIVE,1.0,1.0
Куйбышевский,Фармленд — работает (Mo-Su 08:00-21:00),4,osm_active,53.12092424546108,50.07618109729086,POSITIVE,1.0,1.0
Куйбышевский,Самарский областной учебный комбинат — работает (Mo-Fr 09:00-18:00),4,osm_active,53.11591979140414,50.07796061009695,POSITIVE,1.0,1.0
Куйбышевский,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,53.1189087054799,50.080626342021645,POSITIVE,1.0,1.0
Куйбышевский,Роснефть — работает (24/7),4,osm_active,53.12734081424181,50.079296342514205,POSITIVE,1.0,1.0
Куйбышевский,Апрель — работает (Mo-Su 08:00-20:00),4,osm_active,53.12170390622658,50.07553903860956,POSITIVE,1.0,1.0
Куйбышевский,Wildberries — работает (Mo-Fr 10:00-22:00; Sa-Su 10-21:00),4,osm_active,53.12176916361007,50.074898510825015,POSITIVE,1.0,1.0
Куйбышевский,apteka.ru — работает (Mo-Su 08:00-20:00),4,osm_active,53.1177551443555,50.07647310830388,POSITIVE,1.0,1.0
Куйбышевский,Wildberries — работает (Mo-Su 10:00-22:00),4,osm_active,53.114972740703664,50.07819936000276,POSITIVE,1.0,1.0
Куйбышевский,Есть Нефтяник (community_centre),4,osm_positive,53.11801213335702,50.07614023580489,NEUTRAL,0.5,0.5
Куйбышевский,Городская больница №10 — работает (Mo-Sa 07:30-20:00),4,osm_active,53.11622745983476,50.07005684272515,POSITIVE,1.0,1.0
Куйбышевский,"Куйбышевский районный суд г. Самары — работает (Mo-Th 09:00-13:00, 13:48-18:00; Fr 09:00-13:00, 13:48-17:00)",4,osm_active,53.119954481510064,50.07782927095914,POSITIVE,1.0,1.0
Куйбышевский,Много магазинов (14),5,infra,53.11452866825848,50.07617976418387,POSITIVE,1.0,1.0
Куйбышевский,Транспорт редкий (7),3,infra,53.11463682442259,50.07759058729244,NEUTRAL,0.5,0.5
Куйбышевский,Парки (5),5,infra,53.11567782564902,50.07426081510959,NEUTRAL,0.5,0.5
Куйбышевский,Медицина (4),5,infra,53.11520741706491,50.076231493234104,NEUTRAL,0.5,0.5
Куйбышевский,"Школы (10), садики (13)",5,infra,53.11576340081765,50.075988584675926,NEUTRAL,0.5,0.5
Куйбышевский,Кафе нет,2,infra,53.11435585626072,50.07653428472157,NEUTRAL,0.5,0.5
Куйбышевский,Развитый район,5,infra,53.11731233351378,50.075357461173645,POSITIVE,1.0,1.0
Ленинский,Есть Научно-техническая библиотека СамГТУ (library),4,osm_positive,53.19978139741029,50.10972923231439,NEUTRAL,0.5,0.5
Ленинский,Парикмахерская — работает (Mo-Sa 09:00-20:00),4,osm_active,53.20442436428247,50.11188639038265,POSITIVE,1.0,1.0
Ленинский,Вита — работает (24/7),4,osm_active,53.20174147170644,50.116696413008846,POSITIVE,1.0,1.0
Ленинский,СГИК — работает (Mo-Sa 08:00-17:00),4,osm_active,53.20824901852315,50.11214200293733,POSITIVE,1.0,1.0
Ленинский,Фармленд — работает (08:00-21:00),4,osm_active,53.21069920159103,50.11249586088321,POSITIVE,1.0,1.0
Ленинский,Фабрика Качества — работает (09:00-21:00),4,osm_active,53.20227095409662,50.115058396210145,POSITIVE,1.0,1.0
Ленинский,Фармленд — работает (Mo-Su 08:00-21:00),4,osm_active,53.20767821675876,50.11699567099686,POSITIVE,1.0,1.0
Ленинский,"Самара 443006 — работает (Mo-Fr 07:30-11:30,12:30-16:30)",4,osm_active,53.20124321510041,50.11361013375285,POSITIVE,1.0,1.0
Ленинский,Самара 443096 — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-18:00),4,osm_active,53.20135309093933,50.11720301326397,POSITIVE,1.0,1.0
Ленинский,Самара 443100 — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00),4,osm_active,53.20651714811326,50.11497804779757,POSITIVE,1.0,1.0
Ленинский,Сбербанк — недоступен,2,osm_access,53.19979043590551,50.11385955201504,NEGATIVE,0.0,0.0
Ленинский,Есть Областная библиотека для слепых (library),4,osm_positive,53.20281140880653,50.12092442891005,NEUTRAL,0.5,0.5
Ленинский,"Самара 443041 — работает (Tu-Fr 10:00-13:00,14:00-19:00; Sa 10:00-16:00)",4,osm_active,53.206116186036134,50.11094387291603,POSITIVE,1.0,1.0
Ленинский,Цветочный центр Веры Глуховой — работает (Mo-Su 09:00-20:00),4,osm_active,53.19911722453021,50.11381240378824,POSITIVE,1.0,1.0
Ленинский,Горилка — работает (Mo-Su 08:00-23:00),4,osm_active,53.20111913267055,50.11749005307532,POSITIVE,1.0,1.0
Ленинский,Сквирел-Имола;Postulat — работает (Mo-Fr 09:00-18:00),4,osm_active,53.20336165208951,50.11144362575841,POSITIVE,1.0,1.0
Ленинский,Вита Экспресс — работает (Mo-Su 08:00-22:00),4,osm_active,53.20385199386162,50.115529698567634,POSITIVE,1.0,1.0
Ленинский,ВТБ — работает (Mo-Fr 09:00-19:00; Sa 10:00-17:00),4,osm_active,53.20484693063184,50.1163632261119,POSITIVE,1.0,1.0
Ленинский,ВТБ — доступен,5,osm_access,53.205867092189784,50.10763391738866,POSITIVE,1.0,1.0
Ленинский,"Самара 443071 — работает (Mo-Fr 09:00-13:00,14:00-18:00; Sa 09:00-15:00)",4,osm_active,53.20010379640297,50.11404678380961,POSITIVE,1.0,1.0
Ленинский,На дне — работает (Mo-Su 12:00-00:00),4,osm_active,53.20754673242246,50.11656442563224,POSITIVE,1.0,1.0
Ленинский,Lounge-bar OMNI — работает (Mo-Su 12:00-23:00),4,osm_active,53.19878983663832,50.11591725884483,POSITIVE,1.0,1.0
Ленинский,Зебра — работает (Mo-Su 09:00-23:00),4,osm_active,53.20410769688145,50.110557244568184,POSITIVE,1.0,1.0
Ленинский,ПрестижТур — работает (Mo-Fr 10:00-18:00; Sa 10:00-14:00),4,osm_active,53.20546199461575,50.11503846959113,POSITIVE,1.0,1.0
Ленинский,Форштадт — работает (Mo-Th 09:00-17:00; Fr 09:00-16:00),4,osm_active,53.20498183056869,50.1178784398992,POSITIVE,1.0,1.0
Ленинский,Пятёрочка — работает (08:00-23:00),4,osm_active,53.20582642554013,50.118952903181665,POSITIVE,1.0,1.0
Ленинский,Implozia — работает (24/7),4,osm_active,53.20185953825005,50.11565956833758,POSITIVE,1.0,1.0
